timestamp,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
1714630071.7808373,0.5403885101702661,-0.3452308129695061,-0.14379970028060263,-0.060481454197771234,-0.015032810804454053,0.6831559864184823,0.7276083469271303
1714630075.7836554,0.6351409275879532,-0.08564777474122118,-0.20024534517288814,0.00010350761190270548,0.0005820833841671824,0.6942612965397343,0.7197227956596034
1714630077.0401826,0.6352993946775789,-0.08576373751665757,-0.2000929949502626,-2.5560082672266472e-05,0.00018885707951858116,0.6931081176506979,0.7208336152860741
1714630080.0446005,0.6350732290334953,-0.08614418869040152,-0.24825956757867565,0.0008477686926821855,0.0008656714477464207,0.6929181723374382,0.7210152136714818
1714630081.3062625,0.635219144288902,-0.0861636610329534,-0.24818834189248565,0.000503495507385355,0.0003433108953674791,0.6928559698419425,0.7210757475357803
1714630084.3095672,0.6353418648856725,-0.08624374056766783,-0.1797575041678689,-0.0008259280974631524,-0.0009643593904146212,0.6925752457589672,0.7213445201952046
1714630089.8717823,0.549287215374549,0.3009083830247858,-0.1800201113023978,-0.00024498512458167275,4.527255210966664e-05,0.7080211337512644,0.7061912008048945
1714630093.876259,0.5497775544860106,0.30007845962489293,-0.2472845083063733,5.345857787077086e-05,0.0004956974690628778,0.7072903479331624,0.7069229909592598
1714630099.0799642,0.5500329288738937,0.3001007916586116,-0.17965802235498518,0.000233414559094418,-0.0008606787883095241,0.7070576026080427,0.7071553940569456
1714630104.64356,0.6762541721539506,0.09725090575676916,-0.18005117502019008,0.0001897823329624469,-4.18740670532409e-05,0.7065362590543618,0.7076768166830788
1714630108.649683,0.6759511689503308,0.09791903465842591,-0.24739583195048415,0.00019599664466181217,0.00019174533521335575,0.707119197628056,0.7070943113651078
1714630109.9149554,0.6760481578157104,0.09791304366989696,-0.24728627440933443,8.140730811452334e-05,6.599944102721138e-05,0.7070536514511089,0.7071598991646642
1714630112.9160693,0.6761195890251123,0.09791198735723769,-0.17970445893128778,-0.0004633682807570734,-0.0010148359525114796,0.7069128588034649,0.7072997705754884
1714630119.319485,0.5395010259835521,-0.34610020786689505,-0.1436364549366277,-0.06049525942028041,-0.015565798110150172,0.6820780789060662,0.7286065631001941
1714630292.5467443,0.5403756144338487,-0.3451517437513139,-0.14373895745352494,-0.060475981388435726,-0.015000777600790504,0.6832286685868985,0.7275412144802872
1714630296.5485907,0.5569480767977896,-0.21244515215971646,-0.20022686778822946,0.00032254556722807103,0.0004271333270483085,0.7073727554928524,0.7068405041506375
1714630297.8088078,0.557037220720043,-0.2123845334220273,-0.2001176172245829,0.0002375107791221184,8.936528511906513e-05,0.7069449586716303,0.7072685211510846
1714630300.812224,0.5569404001493626,-0.21249262097766256,-0.2482116199193774,0.0010815114979706199,0.0003685010759486022,0.7069711655241732,0.7072414479208844
1714630302.074939,0.5570228225030723,-0.21254594321766732,-0.24824789463784513,0.0007274268053963494,0.00020225398789292805,0.7068586395746438,0.7073544328003121
1714630305.079257,0.5572223851789394,-0.2126236175063041,-0.1797071271882586,-0.0011829437651246777,-0.000602580947958685,0.7066123402922169,0.7075996312089246
1714630310.6364603,0.5708626636091988,0.025817885803828353,-0.18002046416478848,-0.0005401912050201584,9.480154914337082e-05,0.38347682841013586,0.9235503350000105
1714630314.6399462,0.5708560803075992,0.025414600820737085,-0.2474464403108691,9.323614616213379e-05,0.0005673962670745001,0.382781188972255,0.9238388553949678
