Id,x,y,z,roll,pitch,yaw
1.0,0.6728981529958742,-0.25066893076309105,-0.44751307776749016,-0.007052006428388323,-0.0019547024059501563,-1.6780920386683202
2.0,0.8065149792050625,-0.10512094536924185,-0.464309551399227,0.014106955318799453,0.046035822701273224,1.6341948386526484
3.0,0.803701822320507,-0.2371527793082775,-0.4660975437975132,-0.00012766985555074878,-0.046256552551172746,-1.5213210922964635
4.0,0.6569129541759338,-0.13019487990238537,-0.4527510179800705,-0.004792276011151429,0.0008769986003474102,-1.4106083987579143
