Id,x,y,z,roll,pitch,yaw
1.0,0.5854059138732918,-0.11930792110924103,-0.4471888267855779,0.008513226163504962,-0.05847166568126564,-3.1291683534620174
2.0,0.5983089824279956,-0.2359175753575948,-0.4482639126366672,0.04334931990178325,-0.01069857638740564,1.5754788915579272
3.0,0.6779552004421537,-0.24310125155517642,-0.4485616083886449,0.07988032313138811,0.01637958176350286,1.5906115019391502
4.0,0.6631325126524296,-0.13034860352631672,-0.44798152388129636,0.06897019544588438,-0.0011869548931264468,1.5932433223603568
