timestamp,Object Number,X,Y,Z,Roll,Pitch,Yaw
1713942029.5010395,1.0,0.6678471661473355;-0.1192139890464134;-0.45666495837033294;-0.09343795645915579;-0.009632408915043283;-1.5915687806704504,,
1713942029.6014152,2.0,0.5825308168734629;-0.2575227420397197;-0.4534403813195121;0.052288220987001456;0.025119450487200906;1.4887756270163721,,
1713942029.7025928,3.0,0.5653816776931484;-0.13776643061323066;-0.4438061471660915;-0.09213338196904065;-0.010083232916412223;-1.6013578252447864,,
1713942029.8027885,4.0,0.683835020286597;-0.2713308529298024;-0.4681297250211683;-0.018827246866288838;-0.05146501170843002;-1.6848961920061947,,
1713942380.4922433,1.0,0.6322495945943918;-0.13412927271243752;-0.4599233333837285;-0.06433731368942845;-0.011439084508331305;-1.5521539770829111,,
1713942380.5928671,2.0,0.5453752551046762;-0.2743234039354556;-0.46022235761959973;0.022642224488088773;0.00286548478907658;1.6788758820119605,,
1713942380.692996,3.0,0.6229933501680156;-0.24670289463392106;-0.4444278581118065;0.07060158258635874;0.03240275072654058;1.5817774749851659,,
1713942380.793331,4.0,0.5263929600011281;-0.15224788822028665;-0.44506014005489714;-0.0713171849183449;0.000221147008445198;-1.5413951316661694,,
1713942703.8747878,1.0,0.558505997306616;-0.13351112321203856;-0.4599397824362651;-0.020794346204272424;-0.04329487877288209;-1.5296848555041953,,
1713942703.9751308,2.0,0.5572399520303679;-0.2620611853099383;-0.4488792436527482;0.010019125088375352;-0.038610637255971976;1.6680263576035255,,
1713942704.0754216,3.0,0.6674418263046308;-0.28990926283556506;-0.4784924023864577;0.0005537190860940625;-0.06367971255588953;-1.5610663829998648,,
1713942704.1758127,4.0,0.634351358497363;-0.14033477479662645;-0.4450257572432886;-0.07841787510147873;0.017882937858787605;-1.458862025655421,,
1713943015.2701728,1.0,0.6497130139025675;-0.12464475426443751;-0.4610980781232973;-0.0025934441442767397;0.036207826877959336;0.0033948500181555344,,
1713943015.3706331,2.0,0.5723182018301036;-0.304989410707101;-0.4742054090461815;0.0017285505367459436;-0.07934966622497625;-1.4688390734053287,,
1713943015.471077,3.0,0.6543610549019445;-0.28059155593910484;-0.45930021343986366;-0.0013000137961780914;-0.004773516524425624;-1.3396265412448918,,
1713943015.5715337,4.0,0.549051803641838;-0.1506669853788006;-0.43596790984198475;-0.08672512765559788;0.006473092380033452;-1.5429895768068078,,
