timestamp,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
1714109685.0468624,0.5403655214545809,-0.345168009833,-0.14384343337847896,-0.06035515147419003,-0.015035927259756224,0.6832117499768419,0.7275664102166539
1714109689.0500224,0.6316314255719607,-0.09326179007647925,-0.20017802064974288,0.00013662311037299693,0.000558121772470036,0.7021394824759946,0.712039196240316
1714109690.3126109,0.6317128264297495,-0.09355965322981306,-0.20008506388998906,5.832798062810174e-05,0.00019395072017950975,0.70111385050211,0.7130493163975895
1714109693.3150344,0.6315933461017909,-0.09386714617252828,-0.24811777496518572,0.0007998521232978593,0.0005185322056665215,0.7009370288275022,0.7132225269713555
1714109694.5761244,0.6315933484463039,-0.09397982074365366,-0.24817796817077017,0.0006385217516927885,0.00033692720785573127,0.7008465893786395,0.7133116688561583
1714109697.5777254,0.6318442029682393,-0.09401965253599592,-0.17960726895127685,-0.0008444236432099605,-0.0010844004649624966,0.7004748609903239,0.7136757528072035
1714109702.6391037,0.6830239548240322,0.08874135342824178,-0.18001859242985815,4.833034059250203e-05,-3.886845725253202e-05,0.7077607040748929,0.7064522502765725
1714109706.6503494,0.6829712815591574,0.08804130968323448,-0.24711434134175655,0.00041324652541396405,0.00040677694510516234,0.7073247328240901,0.7068885245179437
1714109707.9123266,0.6829825964635136,0.08802951933676618,-0.2471064956068927,0.00040253553779372257,0.0003981492792568509,0.7073098570658173,0.7069034202349181
1714109710.9136071,0.6830522580831137,0.08813079700799485,-0.17970948323775174,-0.0005741715417025072,-0.0009922053767895166,0.7071322988376476,0.7070803333399359
1714109717.2816083,0.5395011090739312,-0.34609851956054033,-0.14373335436032528,-0.06042520375312425,-0.015268820390074489,0.6819700070478352,0.7287198140317477
1714109736.8400874,0.5402810398257962,-0.3451038980568397,-0.14379380345894432,-0.06048673884089155,-0.014980441526940214,0.6833404195445167,0.7274357784799805
1714109740.8508258,0.5536820010428873,-0.1008662503380612,-0.20017635785942725,0.00016166045140254446,0.0006549641253596791,0.7039014281428159,0.710297349246354
1714109742.1137192,0.5538309370142387,-0.10097407020039036,-0.20014502076137555,6.319606990057695e-05,0.00041256120684269053,0.702761280661017,0.7114256167746525
1714109745.117389,0.5537716494943061,-0.10118163674441309,-0.24819011527838525,0.0007660641009542299,0.0005559403717421108,0.7025002365551856,0.7116828800217161
1714109746.375406,0.5539478899645158,-0.10127230430451031,-0.24804333731996342,9.775807205158762e-05,9.272704416065401e-05,0.7023963377829727,0.7117860398421162
1714109749.3896632,0.5541366112262393,-0.10142632282252881,-0.17973698256254944,-0.0007742680096822262,-0.0009297594161007863,0.7019946621492308,0.7121811780512489
1714109754.4522908,0.549433699825496,0.3012209223399823,-0.17987629740870942,-0.000706870997282692,-0.000438886810137254,0.4618022227316181,0.8869825335325934
1714109758.4559252,0.549824484358819,0.30006753801961084,-0.24726572104457514,-0.00022754926933216168,0.00046375495076697977,0.4840834267343576,0.8750216963674657
1714109763.580886,0.5501216943032197,0.300186214004928,-0.1797415562859652,0.00026944942149993706,-0.0012464028261881504,0.43204513957527474,0.9018510804153785
1714109768.6407316,0.5857673643713457,0.01355165426470819,-0.17996843318542377,-0.0002422760039725088,8.699107763872457e-07,0.3818035630382909,0.9242434638951185
1714109772.642361,0.5858021280831054,0.014313579119579199,-0.24729329178564532,0.0002843914204718756,0.0006149231536627957,0.3826564354479984,0.9238904661274878
1714109773.9035108,0.5859543373873665,0.014322323697069917,-0.24704960991970734,0.00010215657088173203,0.00019218248430441956,0.3826246967531935,0.9239038337751687
1714109776.9054294,0.586165918672274,0.014440850632155108,-0.17968304571577312,-0.00030685943117229626,-0.0012148839856983271,0.38280632367716877,0.9238277699046297
1714109783.281391,0.5397836356932512,-0.34609930332444255,-0.14376625619054695,-0.060247585227582924,-0.016035273241369493,0.6819311373926166,0.7287544321242458
1714109796.0944355,0.5403691459429243,-0.34527002785245214,-0.14373251978512508,-0.06051245220420608,-0.015125991397235087,0.6831190142046017,0.7276385503425568
1714109800.1020584,0.5553973280054868,-0.20235466856057244,-0.20021054332468657,0.0002532378348054212,0.000537547676822771,0.6971827925314196,0.7168931585049377
1714109801.3598807,0.5554512781878379,-0.20240773655645786,-0.20002354993392085,0.0001600192843756115,7.824788959732087e-05,0.6964960819101851,0.7175605731608009
1714109804.3619516,0.5553706017586846,-0.20272445406569858,-0.24827777765986464,0.00099764679451593,0.000615680712813254,0.6962908175238792,0.7177588195696804
1714109805.6229296,0.5554638264092224,-0.20255010168261028,-0.24809938880454774,0.0005520078141781567,0.00010783775257743378,0.6964473579128956,0.7176076653119999
1714109808.6313658,0.5556979864123751,-0.20256494203043215,-0.1796692288608663,-0.0011230047043187818,-0.0007975882786897166,0.6961374122516937,0.7179072405101423
1714109813.6915927,0.6121069682161372,0.0758505812975269,-0.179949685673457,-0.0005446258025096919,2.777531869374442e-05,0.38424942288243696,0.9232291609485593
1714109817.693741,0.6119815641466385,0.07502845575094079,-0.24728833178151424,1.6098143784908656e-05,0.0005036234582000682,0.38280694615017563,0.9238282243379657
1714109818.9493823,0.6120731901121527,0.0750366149331227,-0.24708776282996067,-1.407912670900362e-05,0.0001869605760219222,0.38276318512718793,0.9238464747774987
1714109821.9537168,0.61223235381138,0.07499153561049422,-0.1798574864363805,-0.00016898338983388766,-0.0009635543312662614,0.38262604727860766,0.9239027821971385
1714109828.3216138,0.5396240404963771,-0.3462234124568195,-0.14368892204319952,-0.060382428434129956,-0.01579033396283164,0.6817517692322479,0.7289164237678002
1714109840.6390347,0.5403916344197727,-0.3451744189615552,-0.14371156738243845,-0.06054046300523591,-0.015129373555280014,0.6832181325968208,0.7275430830444677
1714109844.6459663,0.6304113684442013,-0.21961113816006772,-0.20029660699680543,0.00048116200762415276,0.00042698538265359523,0.6945173963917136,0.7194756231283176
1714109845.9100091,0.6303256226031915,-0.21974720433078793,-0.20000471824042962,0.00024820012560524096,-3.5215233073614425e-05,0.6941532458468488,0.7198272073469225
1714109848.91424,0.630222496724859,-0.21985113964367287,-0.2481845738550869,0.0008096596422716505,0.0004943004668500125,0.6939880844205083,0.7199858601393957
1714109850.1772885,0.6301400118784098,-0.22001839276010016,-0.24814447413889348,0.00045465005781138054,0.00019929216686344727,0.6937807572247219,0.7201860971170219
1714109853.1864011,0.6303124512609928,-0.2200581901763605,-0.17976751574763108,-0.0007602088579671792,-0.0006240315885382218,0.6935495575441288,0.7204082480770274
1714109858.2471333,0.7726015223620754,0.0517711725599728,-0.17984738150671511,-0.015217447960594778,-0.03933543451577753,0.9232000778280302,0.38199838895909055
1714109862.2500827,0.7680077771720095,0.045953786942566986,-0.24699661115833066,0.00017889223066416569,3.8444252629724574e-05,0.9239517611798832,0.3825089666036619
1714109863.5120041,0.7679801004082993,0.04588112088991261,-0.24724968619336937,0.0004903256102220166,1.0511855367279117e-05,0.9239210494421746,0.38258287189570794
1714109866.5138142,0.7717779256133096,0.04940538665222834,-0.179722905115726,-0.013519600499799812,-0.03216098085272482,0.9232396795014682,0.38263740787714745
1714109872.8855255,0.539426239688085,-0.3458397435054354,-0.14370594429570993,-0.06064410372357681,-0.014878832857390924,0.682816028804795,0.7279170171273752
1714109949.1472304,0.5402788889933495,-0.34536537835445524,-0.1437998708586913,-0.06056133853572801,-0.015031348247830943,0.6831251960768399,0.7276306407303037
1714109953.1497219,0.5703688683140266,-0.3065620540126675,-0.20017382136892053,6.39280889611039e-05,-0.0001727673559161912,0.724238790451765,0.6895492299100947
1714109954.4129941,0.5703218780255302,-0.30660339920172386,-0.2002270715432935,0.00010150372238837143,-0.0001343499354574803,0.7241848996317367,0.689605831466397
1714109957.4136941,0.5701609720087388,-0.3066848591301406,-0.24811327080108597,0.0007824361113212047,0.00010838203379034565,0.7242356008506534,0.6895521521303225
1714109958.6742842,0.5702583480132578,-0.30664755457408766,-0.24804696202258641,0.0003813792162977671,-6.406611843230898e-06,0.724339830921099,0.6894430098637903
1714109961.6835551,0.5708575899108458,-0.3067138259703925,-0.17986401918005657,-0.0028515740099062208,-0.003811514255180538,0.7239590072730442,0.6898265699963844
1714109966.741358,0.6379766687489749,0.11735900252954633,-0.17999533657792469,-0.0003293784403585212,0.00022800012036106957,0.7087389176965492,0.7054707549346834
1714109970.7460868,0.6381418266754448,0.11621223080737733,-0.2472702331890784,0.0001266768710198248,0.00046683441821603695,0.7072939254552579,0.7069194218810858
1714109972.0095384,0.6382382562746811,0.11619633679002418,-0.24709553295430256,0.00012913774729800343,0.0001846023481763573,0.7072130705364137,0.707000439962998
1714109975.0129726,0.6383838361432503,0.11619632509391309,-0.17964071038226942,-0.00040797726743092036,-0.0013035210883215584,0.7070025634380879,0.7072096645827841
1714109981.3867738,0.5395043882737506,-0.34622491827056595,-0.14364470872745483,-0.06046939171916789,-0.015632435697292998,0.68188865667874,0.72878456316812
1714110018.9114568,0.5403283113568274,-0.34500137012956444,-0.1438896910169236,-0.06032694880326318,-0.014933116670207108,0.6834144843471178,0.727380439563208
1714110022.9143138,0.5531983284581737,-0.18456254122682333,-0.20011034172768416,0.0002506285434485915,0.00031161808398274556,0.7392798224546794,0.6733982359576544
1714110024.1730685,0.5532652121095809,-0.18465330162179294,-0.20015269316650958,0.0002453300898448772,0.00019100211932782237,0.7386807179536772,0.6740554133413494
